symbol,date,calendarYear,period,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue
"CSCO","2014-07-26","2014","FY","3.3880559341713363","3.3077389065576255","0.33954263213690744","72.0832803020661","29.975481340009292","102.0587616420754","19.44355546378981","82.61520617828559","0.5890501039412838","0.198230876925035","0.20607950447583895","0.1665818166390904","0.1916623777663407","0.07469515095021592","0.1385962125624327","0.10952241429827131","0.8083376222336592","1.039593365436062","0.198230876925035","0.19887952517739266","0.36901925486666315","0.2647348887908437","0.26955008379528167","16.569148936170212","0.5897938686689942","1.8554914314960909","5.063587540279269","18.772286821705425","12.17661847894406","14.49630996309963","0.4483991858009778","2.3561329766908674","2.112533435231181","9.949178448605274","0.4785432318859035","0.2615926350176064","0.8966104443723646","0.5897938686689942","24.275590551181104","9.672156862745098","2.4502284919531094","0.4785432318859035","2.398951306895395","2.398951306895395","2.8833520003394","17.30892397809754","12.293296554219047","11.022298086279598","11.022298086279598","-0.8748023740281728","2.8833520003394","0.027647197046531898","11.811313242583996","2.398951306895395",
"CSCO","2013-07-27","2013","FY","2.952460346070656","2.88594989185292","0.35711067051189616","71.39002612792396","28.107685083737675","99.49771121166164","19.59539834089842","79.90231287076321","0.60567407986504","0.23033719423128357","0.23097496245396754","0.2053819408727138","0.11080431103589561","0.09865501872696189","0.1688370991746719","0.14172331295332852","0.8891956889641044","1.0027688460164343","0.23033719423128357","0.16020199424850037","0.2741679069138141","0.17941600977017874","0.21517407982585382","19.2041166380789","0.7953858491147986","1.711388851305642","5.112759019669717","18.626822157434404","12.985772357723578","14.631848284166164","0.48034904289907204","2.4195909176205666","2.2019140551698255","9.497091386751736","0.33156365821897227","0.26527043429958647","0.9100356755079883","0.7953858491147986","3.9275053304904053","11.11551724137931","2.8845637583892616","0.33156365821897227","2.2982258828304696","2.2982258828304696","2.7956775773036804","13.612090553941702","11.580833475370717","10.538971614704515","10.538971614704515","0.5518415089435822","2.7956775773036804","0.02435802619039735","10.18116658428077","2.2982258828304696",
"CSCO","2012-07-28","2012","FY","3.492922001015171","3.3991314646664033","0.5526479047995037","63.631922884870065","34.001512435581446","97.63343532045151","17.563018149226977","80.07041717122453","0.612426998979614","0.21851457849373657","0.22055535051344954","0.17457284904800155","0.2084850871148735","0.087631730947373","0.15674158398471766","0.13596206840654887","0.7915149128851265","1.0093392945851962","0.21851457849373657","0.17794439782473653","0.318278396132629","0.2410870144087103","0.24143488740037558","16.88758389261745","0.7037604115629593","1.7886395976686615","5.736114570361146","20.78230500582072","10.734816596512328","13.53938859494415","0.5019780076068833","2.139851024208566","1.9301675977653632","9.071880819366854","0.1866683248352195","0.24947352423959532","0.9020102689061005","0.7037604115629593","370.6774193548387","10.205150976909414","4.3741910925009515","0.1866683248352195","1.6423714937330656","1.6423714937330656","1.8292112633247215","10.478211665215769","8.128827785817656","7.332286136976765","7.332286136976765","0.37150023176674074","1.8292112633247215","0.01781490303874059","7.00334027617064","1.6423714937330656",
"CSCO","2011-07-30","2011","FY","3.2692219810350736","3.184336798811836","0.4376785102250657","65.95133971956129","32.513487591415895","98.46482731097718","19.16676657475123","79.29806073622595","0.6140034244990513","0.17756490351242538","0.18105881808505714","0.1501689111018557","0.1706070287539936","0.07451633274011138","0.1373283395755306","0.11027604937561972","0.8293929712460064","1.0196768308574407","0.17756490351242538","0.1931454159251392","0.35595336338052014","0.25568172869450173","0.2625115088715844","12.219745222929935","0.5991558673166092","1.8429293891110687","5.5343834037648865","19.04337899543379","11.226110363391655","11.03626149131767","0.49621677478615306","1.8229336227165853","1.6105986616024597","8.063845179960209","0.10138674884437596","0.23321301309639503","0.8835201904950888","0.5991558673166092","17.141156462585034","8.585178875638842","5.501637554585153","0.10138674884437596","1.8683876087094522","1.8683876087094522","2.043086908232681","13.605258859784284","9.915567658618754","8.760604226609782","8.760604226609782","-0.9738501078582431","2.043086908232681","0.00745202644721921","8.909235761952646","1.8683876087094522",
"CSCO","2010-07-31","2010","FY","2.6735818645037175","2.6045858680393073","0.2381843706130089","65.92607392607393","33.64277279988887","99.56884672596279","22.690491074529415","76.87835565143337","0.6404345654345655","0.22887112887112887","0.23513986013986013","0.193981018981019","0.17503983005841742","0.09573523973869098","0.1755055925884081","0.14805240964828667","0.8249601699415826","1.0273897861195984","0.22887112887112887","0.18838900530013558","0.3453621059767258","0.2159346597452297","0.2567056887082417","14.709470304975923","0.665598010991887","1.8332391820133318","5.536504424778761","16.086033519553073","10.849284099472495","10.159857904085257","0.49352890422778256","1.7747732030704815","1.5989183531053734","6.954117236566644","0","0.2540709290709291","0.9009141846063108","0.665598010991887","3.2858527131782944","10.092261904761905","10.092261904761905","0","2.9880745678454415","2.9880745678454415","3.3026283716283715","17.02552336809579","14.428504091653028","12.998843998820407","12.998843998820407","0.5766709527903412","3.3026283716283715","0","11.844567451110375","2.9880745678454415",
"CSCO","2009-07-25","2009","FY","3.2352251922372757","3.1565726839985353","0.4187477114610033","32.10690256665836","30.10135913384013","62.2082617004985","18.918451969592258","43.289809730906235","0.6394218788935958","0.20273001633579754","0.21300218733560372","0.16983691890245592","0.20265176134147928","0.09003640206669798","0.15871865862809534","0.13441521487709507","0.7973482386585208","1.0506692160611855","0.20273001633579754","0.15111261155472053","0.2663854891712164","0.21035102774712924","0.21035102774712924","21.161849710982658","0.9613404565322973","1.7628276450953502","11.36827195467422","19.293333333333333","12.125698324022347","8.933217907494434","0.5301344527947394","1.698181194234729","1.5257378174330816","6.005662319835278","0","0.27402608190049005","0.8984540769930282","0.9613404565322973","0","9.84776119402985","9.84776119402985","0","3.2995223432607963","3.2995223432607963","3.530654262535648","20.788496902510598","14.340602789023842","12.88437304233606","12.88437304233606","-0.935482360612977","3.530654262535648","0","13.601074958813838","3.2995223432607963",
"CSCO","2008-07-26","2008","FY","2.5760571511040555","2.486938952229759","0.37458507721171885","35.272255943348505","32.06993454752419","67.3421904908727","22.565808195788275","44.77638229508442","0.6445118866970156","0.23879615579160343","0.259357612544259","0.20364188163884675","0.21482203803022915","0.13709265502094187","0.23439000960614795","0.21040199661288886","0.7851779619697709","1.0861046388477018","0.23879615579160343","0.11735962134368509","0.20065205367799027","0.15689883669562657","0.1671192358046841","29.598746081504704","1.7538082112287827","1.7097196751375425","10.348076419785396","16.174913693901036","11.381376518218623","9.525415562515057","0.673204617427725","2.0195456064149684","1.8077180086869362","4.382726361510191","0","0.30574102175012646","0.8951112581685831","1.7538082112287827","24.178","9.53391167192429","9.53391167192429","0","3.9084208074986173","3.9084208074986173","3.3957000505816892","16.6748609041232","12.407908696053969","11.106458764165769","11.106458764165769","1.4411844067135045","3.3957000505816892","0","11.06780463980464","3.9084208074986173",
"CSCO","2007-07-28","2007","FY","2.3636771971852073","2.2647102859709536","0.2790836951639467","41.69248611190653","38.33863022405848","80.03111633596501","22.794374702049897","57.236741633915116","0.6395968157608385","0.24686444075367964","0.2709180459309318","0.20998224614855965","0.22492336962266146","0.13747656542932132","0.2329415501905972","0.21562202991346105","0.7750766303773385","1.0974364922862776","0.24686444075367964","0.12013498312710912","0.20355781448538754","0.16913006756756757","0.16913006756756757","22.867374005305038","1.5767790262172285","1.6944091486658195","8.754575081474053","16.012722646310433","9.520423600605143","8.97045979964038","0.654705661792276","1.6687035507844756","1.4620974401321223","3.6772914946325352","0","0.28933050798923315","0.876187648456057","1.5767790262172285","0","8.07673860911271","8.07673860911271","0","5.5722156925031765","5.5722156925031765","5.023004123475173","23.921089594981588","19.81400090364848","17.36078285827395","17.36078285827395","0.7256063843811082","5.023004123475173","0","15.8291129677362","5.5722156925031765",
"CSCO","2006-07-29","2006","FY","2.269601343587024","2.148413329797578","0.2914346327234155","42.3253405420587","51.393139570709664","93.71848011276836","32.987573174489064","60.730906938279304","0.6581589664372981","0.24561157140851003","0.2679750035107429","0.1958994523241118","0.2689637102056858","0.12882373311785755","0.23335563733690198","0.21861133679145053","0.7310362897943141","1.091052029731275","0.24561157140851003","0.14618492439108854","0.2648042823686852","0.209363840761804","0.209363840761804","47.270270270270274","1.2474731522425775","1.8114335898293743","8.62367544656373","11.064772727272727","7.102115244347192","8.280232558139534","0.6576012928546693","1.2827216628775577","1.157356284507957","2.892822344917181","0","0.2773135795534335","0.9022661096341309","1.2474731522425775","0","10.231865284974093","10.231865284974093","0","4.656099029775844","4.656099029775844","3.908743154051397","19.95280286738351","15.621810018240492","14.09502975060134","14.09502975060134","5.852822174432482","3.908743154051397","0","12.700903942254302","4.656099029775844",
"CSCO","2005-07-30","2005","FY","1.3700977815161393","1.2337293659972663","0.49858059089475343","32.61320108060159","58.22939729397294","90.84259837457452","32.99815498154982","57.844443393024704","0.6721906374742954","0.2990202007983549","0.3240191927744849","0.2314826015080037","0.2855898456943753","0.1694360003541599","0.2477345300768102","0.30428360413589367","0.7144101543056247","1.0836030204962244","0.2990202007983549","0","0","0","0","0","0","1.4621127125226547","11.191787003610107","11.061224489795919","6.268311488049345","7.470180722891566","0.7319599799309389","1.1666409742562047","1.0599660860181903","1.074302451055958","0","0.3051489859279868","0.9085623678646935","0","0","10.936416184971097","10.936416184971097","0","5.360578665746094","5.360578665746094","5.008912947058586","21.638399233582998","18.066615764979638","16.4146471987315","16.4146471987315","0.5770239795622133","5.008912947058586","0","13.209955776672192","5.360578665746094",
"CSCO","2004-07-31","2004","FY","1.648052395725612","1.509364586924049","0.4276686200160864","30.216602404173283","63.67321867321867","93.88982107739196","34.65891024714554","59.230910830246415","0.6861419823089135","0.28541619414833297","0.31716942617373556","0.19963710591970968","0.2894736842105263","0.12364443445524527","0.17040966467900565","0.23398162954148227","0.629433638443936","1.1112523839796566","0.28541619414833297","0","0","0","0","0","0","1.3782234957020056","12.07945205479452","10.531202435312025","5.732394366197183","6.7006079027355625","0.619345957183795","1.0410818713450292","0.9514619883040936","1.2673976608187134","0","0.3230210932184169","0.9139165847493329","0","0","11.616639477977161","11.616639477977161","0","5.5406489584140015","5.5406489584140015","6.490941256520753","32.51370143149285","21.98721573448064","20.094481112203347","20.094481112203347","1.1612036225533158","6.490941256520753","0","18.605099452676544","5.5406489584140015",
"CSCO","2003-07-26","2003","FY","1.617434289848083","1.512177477694719","0.4732336628888353","26.121146307871598","56.447298494242695","82.56844480211429","38.407440212577505","44.16100458953679","0.7009746795211357","0.25860790337959527","0.26554719779637675","0.1895327894904121","0.2862557350887692","0.0964238553372679","0.1276535017303507","0.16943740672613056","0.7137442649112308","1.0268332650553051","0.25860790337959527","0","0","0","0","0","0","1.323878839773092","13.973353071798668","9.503367003367003","6.466208476517755","5.073367374361731","0.5087449807313984","0.7355418304323413","0.6348961257720381","1.1910443571027514","0","0.27757177667125754","0.8631679389312977","0","0","7.308228730822873","7.308228730822873","0","4.849474472867387","4.849474472867387","7.200228837800614","37.98935718278367","30.052160070749498","25.94006106870229","25.94006106870229","0.4115513694801565","7.200228837800614","0","27.038287587054484","4.849474472867387",
"CSCO","2002-07-27","2002","FY","2.08155223880597","1.9764776119402985","1.1324179104477612","25.934972244250595","46.53723558388873","72.47220782813932","24.855114459576935","47.61709336856238","0.6351044144858577","0.15432196669310072","0.14327253502511234","0.10007930214115782","0.3014760147601476","0.05008599021034529","0.06605946398659966","0.09921821889870837","0.6985239852398524","0.9284001370332305","0.15432196669310072","0","0","0","0","0","0","1.3189209938581798","14.073660714285714","14.685106382978724","7.843181818181818","4.611165285226718","0.5004630242095516","0.9022051773729626","0.5404739076838789","1.7334611697027804","0","0.34824213587100183","0.599058752087445","0","0","2.494131010980689","2.494131010980689","0","3.0115096314907874","3.0115096314907874","4.562401268834258","45.587860538827265","21.869695894576786","13.101232731137088","13.101232731137088","-0.15955751188589545","4.562401268834258","0","15.7534495488105","3.0115096314907874",
"CSCO","2001-07-28","2001","FY","1.585350790513834","1.377346837944664","0.6019021739130435","30.633606961826583","54.77764905088673","85.41125601271331","20.94822208359326","64.46303392912004","0.4966581438119589","-0.08989368860180326","-0.03920513165567667","-0.04548512986139147","-0.16018306636155608","-0.02877575344798229","-0.03738938053097345","-0.07383391054454351","1.160183066361556","0.436127744510978","-0.08989368860180326","0","0","0","0","0","0","1.2993362831858406","11.915018706574024","17.42391304347826","6.6633016627078385","8.604013894249325","0.6326408990294569","0.8882712618121178","0.5721234018899388","0.9598387993329628","0","0.2867267752209214","0.6440863579474343","0","0","2.80967032967033","2.80967032967033","0","5.0573657817109146","5.0573657817109146","6.1524137621674955","-135.26209072978304","33.3144911343211","21.45740926157697","21.45740926157697","0.9953248185776487","6.1524137621674955","0","94.35289586305277","5.0573657817109146",
"CSCO","2000-07-29","2000","FY","2.138183217859892","1.901077752117013","0.8148575827559661","55.6717561284869","66.6587607471094","122.33051687559629","39.984435220871624","82.34608165472466","0.643596787827557","0.17091081994928148","0.2294484361792054","0.14095519864750633","0.38567810269399033","0.08116823851536355","0.1006906442238744","0.11689672616896726","0.6143218973060097","1.3425038639876352","0.17091081994928148","0","0","0","0","0","0","1.2405177944672983","6.556286802909595","9.128552097428958","5.47564935064935","13.273492286115006","0.5758442348646182","0.8878126355356368","0.6666184762180136","0.7987566864247506","0","0.32443998309382927","0.7508549096238397","0","0","4.013725490196078","4.013725490196078","0","16.396451296373176","16.396451296373176","22.95312605663567","162.8398688155922","94.22181088700933","70.7469092981599","70.7469092981599","5.427995627186406","22.95312605663567","0","104.9835944363104","16.396451296373176",
"CSCO","1999-07-31","1999","FY","1.5367965367965368","1.3196803196803197","0.2753912753912754","37.53908178377489","56.12735849056604","93.66644027434093","32.195754716981135","61.47068555735979","0.6511436564094125","0.24551587954582854","0.27283198946848775","0.17245351324666777","0.36791314837153194","0.14234295415959253","0.1794827881486556","0.2545640675652619","0.632086851628468","1.111260053619303","0.24551587954582854","0","0","0","0","0","0","1.260917965405035","9.7232","11.336898395721924","6.5030674846625764","15.173533083645443","0.8253989813242785","0.6677700872705387","0.5798976828167318","0.30334035510081253","0","0.36514727661675167","0.868409193330329","0","0","7.5993150684931505","7.5993150684931505","0","17.676379517040587","17.676379517040587","16.98410070758598","98.48509541984733","53.56117280747276","46.51301487156377","46.51301487156377","2.2979855597964374","16.98410070758598","0","59.25007492795389","17.676379517040587",
"CSCO","1998-07-25","1998","FY","2.1290133448029973","1.9241519428629639","0.30257954249623653","56.22503111265375","45.28520707138737","101.51023818404113","31.27552382646523","70.2347143575759","0.6550781513686907","0.24877757150945107","0.2721984513836929","0.15960605179684959","0.4136408528942447","0.15140929300677772","0.1899739088269554","0.29432656500774507","0.5863591471057553","1.094143856024224","0.24877757150945107","0","0","0","0","0","0","1.254704417769465","6.491770529547199","11.670468","8.060027183371732","14.208098107160675","0.9486438095686691","0.45635535487959444","0.3906324461343473","0.26798178073510776","0","0.34053563535248654","0.8559830446986042","0","0","6.943626866067404","6.943626866067404","0","14.468553114857166","14.468553114857166","12.155714709112203","76.16073809396832","41.70160507966997","35.69586688491467","35.69586688491467","4.5696442856380965","12.155714709112203","0","42.637694039182996","14.468553114857166",
"CSCO","1997-07-26","1997","FY","2.768718044404607","2.541349993616693","0.24069800349787387","66.33307795709152","41.47319416894428","107.8062721260358","33.73816018538596","74.06811194064983","0.6519691790792511","0.25267869440112695","0.29329531777960555","0.16283403033863542","0.44481203596643926","0.19234814335478606","0.244468859960155","0.3756558072428221","0.5551879640335607","1.1607441556350604","0.25267869440112695","0","0","0","0","0","0","1.2709707288893985","5.502533746980736","10.818610084082287","8.800865409911378","13.809678097231275","1.18125273295006","0.2411576923076923","0.18592408026755852","0.21330852842809364","0","0.22392619699073207","0.7709647512729497","0","0","4.366140170815963","4.366140170815963","0","12.337450712440395","12.337450712440395","8.217638941574688","50.46634861573465","47.600074112316136","36.69797929857578","36.69797929857578","4.037307889258773","8.217638941574688","0","28.56939338035811","12.337450712440395",
